brazilian,british,cajun_creole,chinese,filipino,french,greek,indian,irish,italian,jamaican,japanese,korean,mexican,moroccan,russian,southern_us,spanish,thai,vietnamese,n_zeros,max_score,class
0.04,0.11,0.01,0.0,0.03,0.05,0.03,0.1,0.11,0.07,0.0,0.0,0.0,0.21,0.0,0.02,0.06,0.16,0.0,0.0,7,0.21,valid
0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,14,0.9,valid
0.0,0.01,0.0,0.34,0.1,0.01,0.0,0.06,0.0,0.04,0.01,0.1,0.27,0.01,0.0,0.0,0.01,0.0,0.02,0.02,7,0.34,valid
0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.76,0.0,0.01,0.0,0.01,0.0,0.12,0.06,0.0,0.03,0.0,0.0,0.0,13,0.76,valid
0.0,0.03,0.01,0.01,0.0,0.08,0.1,0.03,0.08,0.39,0.0,0.03,0.0,0.02,0.0,0.01,0.16,0.05,0.0,0.0,7,0.39,invalid
0.01,0.0,0.0,0.0,0.0,0.08,0.45,0.03,0.0,0.24,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.04,0.08,0.01,10,0.45,valid
0.0,0.01,0.0,0.01,0.02,0.01,0.0,0.67,0.0,0.05,0.0,0.08,0.0,0.03,0.0,0.0,0.12,0.0,0.0,0.0,11,0.67,invalid
0.0,0.04,0.0,0.08,0.02,0.03524002954209749,0.0,0.06475997045790251,0.01,0.07,0.0,0.02,0.01,0.29,0.07,0.02,0.25,0.01,0.01,0.0,5,0.29,invalid
0.01,0.0,0.0,0.27,0.03,0.0,0.0,0.0,0.0,0.02,0.01,0.08,0.09,0.13,0.0,0.01,0.01,0.0,0.28,0.06,8,0.28,valid
0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.74,0.0,0.02,0.0,0.15,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.0,13,0.74,valid
0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.84,0.05,0.01,0.0,0.0,0.0,0.0,0.03,0.03,12,0.84,valid
0.01,0.0,0.01,0.19,0.51,0.02,0.0,0.0,0.0,0.04,0.0,0.06,0.04,0.05,0.0,0.0,0.02,0.01,0.03,0.01,7,0.51,valid
0.0,0.09,0.03,0.02,0.0,0.21,0.04,0.07,0.03,0.01,0.02,0.0,0.0,0.03,0.0,0.01,0.43,0.01,0.0,0.0,7,0.43,invalid
0.02,0.02,0.05,0.0,0.0,0.07,0.07,0.06,0.01,0.26,0.02,0.01,0.0,0.05,0.08,0.0,0.25,0.03,0.0,0.0,6,0.26,invalid
0.01,0.03,0.01,0.06,0.02,0.03,0.02,0.39,0.02,0.04,0.03,0.01,0.04,0.1,0.07,0.01,0.07,0.02,0.0,0.02,1,0.39,valid
0.0,0.0,0.04,0.0,0.0,0.03,0.21,0.08,0.0,0.13,0.0,0.0,0.0,0.03,0.41,0.0,0.02,0.04,0.0,0.01,10,0.41,invalid
0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.89,0.0,0.01,0.01,0.02,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,11,0.89,invalid
0.02,0.08,0.01,0.01,0.01,0.41,0.0,0.0,0.0,0.4,0.0,0.04,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,10,0.41,invalid
0.01,0.01,0.02,0.04,0.01,0.0,0.0,0.42,0.01,0.03,0.07,0.08,0.0,0.22,0.0,0.01,0.05,0.0,0.0,0.02,6,0.42,valid
0.01,0.06,0.0,0.0,0.0,0.05,0.0,0.53,0.0,0.03,0.01,0.26,0.0,0.02,0.0,0.0,0.02,0.0,0.01,0.0,10,0.53,invalid
0.0,0.04,0.0,0.01,0.0,0.11,0.01,0.02,0.01,0.06,0.0,0.0,0.0,0.01,0.0,0.02,0.71,0.0,0.0,0.0,10,0.71,valid
0.05,0.01,0.01,0.03,0.05,0.08,0.02,0.04,0.01,0.19,0.01,0.01,0.0,0.2,0.04,0.0,0.18,0.06,0.01,0.0,3,0.2,invalid
0.0,0.01,0.0,0.03,0.02,0.02,0.0,0.72,0.0,0.02,0.03,0.04,0.0,0.02,0.01,0.0,0.07,0.0,0.0,0.01,8,0.72,invalid
0.0,0.0,0.01,0.09,0.72,0.02,0.0,0.01,0.0,0.03,0.01,0.07,0.01,0.01,0.0,0.0,0.02,0.0,0.0,0.0,9,0.72,valid
0.0,0.0,0.0,0.0,0.07,0.01,0.0,0.6,0.0,0.05,0.01,0.15,0.02,0.06,0.01,0.0,0.02,0.0,0.0,0.0,10,0.6,invalid
0.0,0.11,0.0,0.08,0.0,0.04,0.04,0.06,0.01,0.07,0.04,0.01,0.02,0.23,0.03,0.0,0.26,0.0,0.0,0.0,7,0.26,invalid
0.02,0.0,0.0,0.03,0.02,0.01,0.0,0.72,0.0,0.01,0.0,0.03,0.0,0.06,0.02,0.03,0.04,0.01,0.0,0.0,8,0.72,valid
0.0,0.01,0.0,0.01,0.04,0.06,0.02,0.17,0.0,0.31,0.06,0.0,0.0,0.03,0.04,0.0,0.1,0.14,0.0,0.01,7,0.31,valid
0.01,0.0,0.0,0.15,0.01,0.0,0.0,0.7,0.02,0.0,0.01,0.02,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.05,10,0.7,valid
0.0,0.0,0.06,0.04,0.03,0.03,0.02,0.06,0.0,0.38,0.01,0.02,0.04,0.11,0.0,0.01,0.14,0.05,0.0,0.0,6,0.38,invalid
0.03,0.01,0.04,0.01,0.04,0.03,0.02,0.34,0.0,0.06,0.2,0.03,0.0,0.05,0.01,0.01,0.05,0.03,0.04,0.0,3,0.34,valid
0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.65,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.01,14,0.65,valid
0.0,0.0,0.0,0.74,0.03,0.0,0.0,0.02,0.0,0.01,0.01,0.1,0.03,0.03,0.0,0.0,0.0,0.0,0.01,0.02,10,0.74,valid
0.12,0.01,0.0,0.01,0.26,0.05,0.0,0.33,0.0,0.01,0.02,0.04,0.0,0.02,0.04,0.01,0.04,0.01,0.01,0.02,4,0.33,valid
0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.8,0.0,0.02,0.0,0.01,0.01,0.12,0.0,0.0,0.02,0.0,0.0,0.0,12,0.8,valid
0.03,0.0,0.03,0.0,0.01,0.0,0.03,0.64,0.0,0.04,0.0,0.02,0.0,0.07,0.01,0.02,0.06,0.03,0.0,0.01,7,0.64,invalid
0.0,0.01,0.01,0.0,0.0,0.07,0.2,0.0,0.02,0.2,0.0,0.0,0.0,0.15,0.0,0.0,0.34,0.0,0.0,0.0,12,0.34,valid
0.01,0.0,0.0,0.07,0.24,0.03,0.0,0.19,0.01,0.04,0.01,0.05,0.01,0.01,0.02,0.0,0.04,0.02,0.2,0.05,4,0.24,invalid
0.0,0.0,0.01,0.02,0.03,0.03,0.04,0.02,0.0,0.61,0.0,0.0,0.01,0.13,0.02,0.0,0.06,0.01,0.0,0.01,7,0.61,valid
0.0,0.01,0.01,0.1,0.11,0.01,0.0,0.24,0.0,0.0,0.02,0.08,0.06,0.22,0.03,0.0,0.03,0.0,0.06,0.02,6,0.24,valid
0.01,0.0,0.04,0.02,0.0,0.01,0.0,0.19,0.0,0.05,0.03,0.03,0.0,0.34,0.0,0.0,0.28,0.0,0.0,0.0,10,0.34,valid
0.0,0.0,0.01,0.02,0.0,0.13,0.0,0.01,0.01,0.5,0.0,0.0,0.0,0.12,0.0,0.0,0.13,0.0,0.01,0.06,10,0.5,valid
0.0,0.0,0.0,0.02,0.14,0.0,0.0,0.12,0.0,0.06,0.02,0.0,0.0,0.04,0.0,0.0,0.06,0.01,0.46,0.07,10,0.46,valid
0.0,0.04,0.0,0.06,0.09,0.03,0.01,0.18,0.08,0.05,0.01,0.04,0.01,0.08,0.0,0.17,0.09,0.04,0.01,0.01,3,0.18,invalid
0.01,0.01,0.07,0.01,0.2,0.14,0.03,0.03,0.01,0.2,0.01,0.01,0.01,0.06,0.01,0.02,0.16,0.01,0.0,0.0,2,0.2,invalid
0.0,0.05,0.0,0.03,0.08,0.01,0.0,0.67,0.0,0.01,0.0,0.0,0.02,0.04,0.01,0.02,0.03,0.0,0.03,0.0,8,0.67,invalid
0.0,0.01,0.0,0.16,0.03,0.11,0.01,0.05,0.0,0.2,0.0,0.03,0.03,0.08,0.0,0.0,0.07,0.02,0.04,0.16,6,0.2,valid
0.0,0.0,0.0,0.07,0.0,0.02,0.0,0.74,0.01,0.03,0.01,0.0,0.0,0.07,0.01,0.0,0.03,0.0,0.0,0.01,10,0.74,invalid
0.0,0.0,0.01,0.03,0.02,0.1,0.05,0.0,0.01,0.3,0.0,0.0,0.0,0.13,0.01,0.03,0.28,0.03,0.0,0.0,8,0.3,invalid
0.07,0.09,0.04,0.01,0.0,0.15,0.03,0.14,0.08,0.03,0.01,0.07,0.0,0.0,0.0,0.03,0.24,0.0,0.01,0.0,6,0.24,invalid
0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.59,0.0,0.05,0.02,0.12,0.0,0.08,0.01,0.0,0.03,0.0,0.0,0.06,8,0.59,valid
0.0,0.0,0.0,0.04,0.04,0.01,0.0,0.62,0.01,0.02,0.0,0.01,0.02,0.06,0.03,0.0,0.09,0.0,0.03,0.02,7,0.62,invalid
0.04,0.07,0.01,0.02,0.01,0.28,0.02,0.05,0.02,0.16,0.01,0.01,0.0,0.08,0.02,0.0,0.16,0.03,0.0,0.01,3,0.28,invalid
0.01,0.04,0.06,0.0,0.0,0.24,0.03,0.07,0.05,0.18,0.01,0.0,0.0,0.06,0.0,0.02,0.23,0.0,0.0,0.0,8,0.24,invalid
0.06,0.05,0.0,0.01,0.01,0.02,0.01,0.06,0.01,0.0,0.04,0.01,0.0,0.44,0.0,0.01,0.24,0.01,0.01,0.01,4,0.44,invalid
0.01,0.13,0.01,0.0,0.0,0.23,0.02,0.02,0.02,0.07,0.0,0.01,0.0,0.0,0.0,0.02,0.45,0.0,0.0,0.01,8,0.45,invalid
0.0,0.0,0.01,0.11,0.03,0.0,0.0,0.35,0.0,0.01,0.04,0.1,0.11,0.09,0.01,0.01,0.06,0.0,0.03,0.04,6,0.35,invalid
0.01,0.04,0.02,0.0,0.03,0.12,0.06,0.12,0.03,0.15,0.05,0.04,0.0,0.05,0.0,0.02,0.22,0.01,0.0,0.03,4,0.22,valid
0.03,0.06,0.02,0.01,0.0,0.1,0.02,0.0,0.08924660633484162,0.18,0.0,0.0,0.0,0.04,0.0,0.01,0.41075339366515834,0.03,0.0,0.0,8,0.41075339366515834,invalid
0.0,0.02,0.0,0.04,0.03,0.0,0.01,0.42,0.01,0.02,0.15,0.02,0.0,0.23,0.0,0.02,0.02,0.0,0.0,0.01,7,0.42,valid
0.02,0.02,0.02,0.12,0.08,0.01,0.06,0.15,0.02,0.07,0.02,0.07,0.01,0.03,0.01,0.01,0.27,0.0,0.01,0.0,2,0.27,invalid
0.1,0.0,0.0,0.0,0.32,0.06,0.0,0.02,0.02,0.01,0.0,0.03,0.0,0.1,0.0,0.0,0.13,0.13,0.04,0.04,8,0.32,valid
0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.92,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,14,0.92,valid
0.0,0.01,0.01,0.12,0.02,0.0,0.0,0.49,0.0,0.04,0.02,0.08,0.02,0.09,0.0,0.02,0.06,0.0,0.01,0.01,6,0.49,valid
0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.9,0.0,0.01,0.01,0.02,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.0,11,0.9,valid
0.0,0.03,0.0,0.0,0.0,0.08,0.13,0.22,0.0,0.05,0.0,0.01,0.0,0.29,0.13,0.0,0.04,0.01,0.0,0.01,9,0.29,invalid
0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.35,0.01,0.02,0.06,0.0,0.0,0.02,0.45,0.0,0.02,0.0,0.02,0.01,8,0.45,valid
0.03,0.05,0.0,0.01,0.0,0.23,0.03,0.03,0.01,0.22,0.0,0.0,0.0,0.04,0.04,0.09,0.21,0.01,0.0,0.0,7,0.23,invalid
0.11,0.0,0.0,0.02,0.01,0.1,0.01,0.04,0.0,0.28,0.0,0.18,0.0,0.07,0.0,0.0,0.17,0.0,0.01,0.0,9,0.28,invalid
0.0,0.01,0.13,0.1,0.01,0.1,0.02,0.22,0.05,0.04,0.0,0.01,0.0,0.11,0.01,0.05,0.1,0.04,0.0,0.0,5,0.22,valid
0.03,0.0,0.0,0.0,0.02,0.15,0.02,0.52,0.0,0.07,0.0,0.03,0.0,0.06,0.0,0.0,0.08,0.02,0.0,0.0,10,0.52,invalid
0.0,0.06,0.04,0.04,0.0,0.12,0.01,0.16,0.12,0.09,0.01,0.02,0.02,0.07,0.0,0.03,0.2,0.0,0.0,0.01,5,0.2,valid
0.0,0.0,0.0,0.0,0.05,0.05,0.02,0.03,0.1,0.62,0.0,0.01,0.0,0.05,0.0,0.0,0.04,0.01,0.0,0.02,9,0.62,valid
0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.84,0.0,0.01,0.0,0.02,0.0,0.04,0.01,0.01,0.02,0.01,0.0,0.0,8,0.84,valid
0.02,0.16,0.0,0.02,0.04,0.05,0.02,0.1,0.07,0.11,0.0,0.05,0.03,0.08,0.0,0.16,0.08,0.0,0.0,0.01,5,0.16,valid
0.01,0.01,0.01,0.02,0.0,0.01,0.0,0.77,0.03,0.0,0.02,0.08,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,7,0.77,valid
0.04,0.01,0.0,0.22,0.0,0.0,0.01,0.02,0.0,0.0,0.03,0.22,0.02,0.14,0.0,0.0,0.0,0.0,0.17,0.12,9,0.22,valid
0.02,0.0,0.0,0.04,0.0,0.1,0.05,0.0,0.0,0.4,0.0,0.08,0.0,0.03,0.0,0.0,0.26,0.02,0.0,0.0,11,0.4,valid
0.07,0.0,0.01,0.24,0.02,0.01,0.0,0.02,0.0,0.04,0.01,0.06,0.41,0.04,0.0,0.0,0.01,0.0,0.03,0.03,6,0.41,valid
0.01,0.11,0.01,0.01,0.0,0.06,0.01,0.01,0.07,0.07,0.07,0.01,0.0,0.02,0.01,0.01,0.51,0.0,0.01,0.0,4,0.51,invalid
0.01,0.03,0.01,0.06,0.23,0.01,0.01,0.31,0.01,0.04,0.01,0.01,0.0,0.16,0.02,0.01,0.02,0.03,0.01,0.01,1,0.31,invalid
0.0,0.0,0.05,0.0,0.0,0.07,0.08,0.0,0.0,0.66,0.0,0.0,0.0,0.03,0.0,0.0,0.1,0.01,0.0,0.0,13,0.66,invalid
0.0,0.0,0.0,0.01,0.87,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.03,0.01,0.0,0.01,0.03,0.01,0.0,0.01,10,0.87,valid
0.02,0.0,0.02,0.01,0.0,0.0,0.09,0.03,0.01,0.12,0.0,0.0,0.0,0.35,0.02,0.0,0.03,0.25,0.04,0.01,7,0.35,invalid
0.01,0.0,0.0,0.02,0.01,0.01,0.01,0.62,0.0,0.03,0.02,0.03,0.0,0.14,0.0,0.02,0.06,0.0,0.0,0.02,7,0.62,valid
0.02,0.02,0.0,0.0,0.03,0.02,0.0,0.03,0.0,0.6,0.01,0.02,0.0,0.19,0.01,0.02,0.02,0.01,0.0,0.0,7,0.6,valid
0.01,0.0,0.03,0.02,0.18,0.0,0.0,0.5,0.0,0.0,0.0,0.04,0.01,0.16,0.01,0.0,0.03,0.0,0.0,0.01,9,0.5,invalid
0.02,0.0,0.01,0.0,0.18,0.0,0.0,0.43,0.02,0.04,0.0,0.0,0.0,0.07,0.0,0.0,0.04,0.14,0.0,0.05,10,0.43,invalid
0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.01,0.0,0.0,0.04,0.0,0.03,0.0,13,0.8,valid
0.02,0.14,0.0,0.08,0.04,0.08,0.01,0.16,0.03,0.05,0.0,0.02,0.01,0.07,0.0,0.05,0.22,0.0,0.01,0.01,4,0.22,invalid
0.06,0.0,0.0,0.01,0.04,0.0,0.01,0.46,0.0,0.01,0.12,0.1,0.0,0.01,0.0,0.0,0.09,0.02,0.05,0.02,7,0.46,valid
0.01,0.0,0.02,0.4,0.16,0.0,0.0,0.02,0.0,0.02,0.01,0.13,0.04,0.05,0.0,0.01,0.01,0.0,0.08,0.04,6,0.4,invalid
0.0,0.0,0.0,0.03,0.02,0.0,0.01,0.71,0.0,0.01,0.05,0.05,0.02,0.01,0.01,0.0,0.04,0.0,0.01,0.03,7,0.71,valid
0.08,0.06,0.05,0.0,0.0,0.05,0.0,0.0,0.02,0.42,0.0,0.0,0.01,0.06,0.0,0.01,0.21,0.02,0.01,0.0,8,0.42,invalid
0.01,0.03,0.0,0.0,0.0,0.03,0.03,0.22,0.0,0.26,0.02,0.02,0.0,0.21,0.05,0.0,0.07,0.01,0.04,0.0,7,0.26,invalid
0.0,0.01,0.01,0.17,0.0,0.04,0.0,0.51,0.0,0.02,0.0,0.13,0.0,0.0,0.0,0.02,0.08,0.01,0.0,0.0,10,0.51,valid
0.0,0.01,0.0,0.09,0.02,0.01,0.06,0.43,0.0,0.02,0.0,0.12,0.03,0.14,0.03,0.0,0.02,0.0,0.02,0.0,7,0.43,invalid
0.01,0.01,0.06,0.04,0.25,0.0,0.01,0.2,0.0,0.07,0.02,0.02,0.0,0.13,0.0,0.0,0.17,0.01,0.0,0.0,7,0.25,invalid
0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.72,0.0,0.02,0.05,0.05,0.01,0.04,0.01,0.0,0.05,0.0,0.0,0.0,10,0.72,invalid
0.0,0.06,0.0,0.02,0.01,0.05,0.02,0.08,0.06,0.14,0.09,0.03,0.0,0.04,0.02,0.06,0.32,0.0,0.0,0.0,6,0.32,invalid
0.0,0.02,0.01,0.0,0.01,0.0,0.0,0.72,0.02,0.03,0.0,0.11,0.0,0.05,0.01,0.0,0.01,0.0,0.0,0.01,9,0.72,valid
0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.1,0.0,0.0,0.0,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.73,0.01,13,0.73,valid
0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.61,0.04,0.02,0.09,0.04,0.0,0.09,0.0,0.01,0.06,0.01,0.01,0.0,8,0.61,valid
0.0,0.09,0.0,0.08,0.14,0.14,0.0,0.07,0.03,0.08,0.0,0.0,0.0,0.01,0.01,0.0,0.31,0.03,0.01,0.0,8,0.31,invalid
0.0,0.23,0.03,0.0,0.05,0.0812442370955989,0.02,0.0487557629044011,0.03,0.05,0.0,0.02,0.0,0.07,0.0,0.03,0.34,0.0,0.0,0.0,8,0.34,invalid
0.0,0.0,0.0,0.25,0.06,0.0,0.0,0.02,0.0,0.0,0.01,0.24,0.13,0.02,0.0,0.0,0.01,0.01,0.22,0.03,9,0.25,invalid
0.06,0.01,0.01,0.03,0.0,0.06,0.02,0.0,0.03,0.34,0.0,0.01,0.02,0.11,0.04,0.01,0.07,0.08,0.0,0.1,4,0.34,valid
0.04,0.0,0.03,0.01,0.02,0.08,0.0,0.01,0.02,0.46,0.02,0.04,0.05,0.06,0.0,0.0,0.12,0.02,0.02,0.0,5,0.46,invalid
0.0,0.02,0.03,0.53,0.09,0.01,0.0,0.02,0.0,0.02,0.02,0.12,0.03,0.05,0.0,0.0,0.04,0.0,0.01,0.01,6,0.53,valid
0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.56,0.0,0.02,0.0,0.1,0.0,0.05,0.0,0.0,0.22,0.0,0.0,0.02,12,0.56,valid
0.02,0.0,0.01,0.0,0.01,0.3,0.02,0.33,0.0,0.08,0.01,0.04,0.0,0.08,0.0,0.0,0.07,0.03,0.0,0.0,8,0.33,valid
0.0,0.01,0.02,0.0,0.0,0.02,0.04,0.01,0.0,0.74,0.0,0.0,0.0,0.05,0.01,0.01,0.04,0.05,0.0,0.0,9,0.74,valid
0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.54,0.0,0.02,0.01,0.33,0.0,0.01,0.0,0.0,0.02,0.01,0.01,0.0,10,0.54,invalid
0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.77,0.01,0.05,0.0,0.03,0.0,0.08,0.0,0.0,0.02,0.0,0.0,0.0,12,0.77,invalid
0.0,0.0,0.02,0.04,0.0,0.07,0.0,0.08,0.08,0.2,0.0,0.05,0.0,0.13,0.02,0.0,0.26,0.01,0.04,0.0,8,0.26,invalid
0.0,0.0,0.01,0.27,0.12,0.0,0.0,0.04,0.01,0.02,0.01,0.06,0.26,0.06,0.0,0.0,0.02,0.0,0.11,0.01,7,0.27,valid
0.01,0.0,0.01,0.03,0.01,0.02,0.01,0.65,0.0,0.05,0.0,0.06,0.01,0.03,0.06,0.01,0.02,0.0,0.01,0.01,4,0.65,valid
0.02,0.12,0.0,0.01,0.0,0.16,0.07,0.01,0.0,0.39,0.0,0.0,0.0,0.04,0.0,0.04,0.11,0.03,0.0,0.0,9,0.39,invalid
0.0,0.02,0.0,0.2,0.04,0.01,0.0,0.0,0.0,0.0,0.02,0.53,0.08,0.01,0.02,0.0,0.0,0.01,0.04,0.02,8,0.53,invalid
0.0,0.0,0.0,0.05,0.04,0.0,0.03,0.55,0.0,0.0,0.0,0.07,0.04,0.05,0.05,0.0,0.05,0.0,0.02,0.05,9,0.55,valid
0.02,0.06,0.03,0.03,0.03,0.22,0.0,0.0,0.0,0.22,0.0,0.04,0.0,0.04,0.0,0.0,0.3,0.01,0.0,0.0,9,0.3,invalid
0.0,0.02,0.01,0.03,0.1,0.0,0.0,0.51,0.0,0.04,0.0,0.07,0.0,0.13,0.01,0.0,0.01,0.01,0.04,0.02,7,0.51,invalid
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.01,0.01,0.05,0.0,0.04,0.0,0.0,0.03,0.0,0.0,0.0,14,0.86,valid
0.0,0.02,0.03,0.01,0.02,0.02,0.0,0.24,0.19,0.16,0.01,0.04,0.0,0.11,0.0,0.0,0.13,0.01,0.0,0.01,6,0.24,invalid
0.03,0.01,0.0,0.01,0.08,0.01,0.0,0.47,0.0,0.02,0.11,0.08,0.0,0.02,0.0,0.0,0.01,0.0,0.11,0.04,7,0.47,valid
0.0,0.02,0.01,0.0,0.01,0.05,0.0,0.49,0.0,0.09,0.0,0.12,0.03,0.0,0.01,0.0,0.13,0.02,0.02,0.0,8,0.49,valid
0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.33,0.0,0.03,0.02,0.01,0.0,0.45,0.0,0.0,0.0,0.0,0.09,0.03,9,0.45,valid
0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.74,0.03,0.0,0.0,0.05,0.0,0.07,0.01,0.0,0.01,0.05,0.02,0.0,10,0.74,valid
0.01,0.0,0.0,0.04,0.05,0.0,0.0,0.43,0.0,0.02,0.0,0.02,0.0,0.26,0.03,0.0,0.0,0.0,0.09,0.05,10,0.43,invalid
0.01,0.02,0.0,0.01,0.0,0.1,0.0,0.01,0.0,0.22,0.0,0.03,0.0,0.15,0.0,0.0,0.39,0.0,0.06,0.0,10,0.39,valid
0.0,0.0,0.04,0.02,0.0,0.11,0.02,0.38,0.05,0.08,0.01,0.01,0.0,0.09,0.03,0.01,0.1,0.02,0.01,0.02,4,0.38,valid
0.01,0.0,0.0,0.02,0.02,0.01,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.02,0.0,0.0,12,0.83,valid
0.04,0.0,0.0,0.0,0.02,0.03,0.0,0.06,0.0,0.1,0.0,0.01,0.0,0.05,0.02,0.0,0.05,0.62,0.0,0.0,10,0.62,valid
0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.34,0.07,0.08,0.0,0.0,0.0,0.01,0.08,0.21,12,0.34,invalid
0.0,0.1,0.01,0.0,0.0,0.0,0.0,0.05,0.1,0.02,0.0,0.01,0.0,0.1,0.0,0.01,0.59,0.0,0.01,0.0,10,0.59,invalid
0.09,0.04,0.0,0.01,0.04,0.06,0.19,0.21,0.01,0.03,0.05,0.0,0.0,0.08,0.0,0.0,0.15,0.04,0.0,0.0,7,0.21,valid
0.0,0.01,0.12,0.03,0.06,0.03,0.07,0.1,0.0,0.19,0.03,0.0,0.0,0.08,0.01,0.01,0.1,0.07,0.07,0.02,4,0.19,invalid
0.0,0.0,0.0,0.03,0.07,0.02,0.0,0.41,0.02,0.03,0.01,0.06,0.04,0.05,0.06,0.01,0.05,0.0,0.0,0.14,6,0.41,valid
0.0,0.14,0.02,0.01,0.0,0.01,0.01,0.01,0.07,0.03,0.0,0.01,0.0,0.0,0.0,0.02,0.67,0.0,0.0,0.0,9,0.67,invalid
0.11,0.01,0.01,0.13,0.04,0.04,0.0,0.0,0.03,0.0,0.0,0.04,0.05,0.35,0.0,0.0,0.12,0.04,0.0,0.03,7,0.35,invalid
0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.8,0.0,0.0,0.01,0.05,0.0,0.04,0.04,0.01,0.0,0.0,0.03,0.0,11,0.8,valid
0.0,0.08,0.0,0.0,0.0,0.46,0.0,0.18,0.0,0.13,0.0,0.0,0.0,0.04,0.0,0.0,0.09,0.01,0.01,0.0,12,0.46,invalid
0.02,0.0,0.04,0.01,0.0,0.13,0.0,0.0,0.5,0.08,0.02,0.01,0.0,0.03,0.0,0.05,0.07,0.04,0.0,0.0,8,0.5,invalid
0.01,0.04,0.0,0.17,0.15,0.0,0.02,0.11,0.16,0.01,0.02,0.08,0.1,0.02,0.0,0.06,0.03,0.0,0.01,0.01,4,0.17,valid
0.0,0.0,0.0,0.31,0.04,0.0,0.04,0.0,0.0,0.02,0.0,0.25,0.12,0.07,0.0,0.0,0.12,0.0,0.03,0.0,11,0.31,invalid
0.0,0.02,0.01,0.04,0.05,0.01,0.01,0.7,0.0,0.01,0.02,0.03,0.0,0.04,0.02,0.01,0.0,0.0,0.01,0.02,5,0.7,valid
0.0,0.07,0.02,0.0,0.05,0.1,0.04,0.0,0.01,0.45,0.0,0.0,0.0,0.06,0.0,0.02,0.17,0.01,0.0,0.0,9,0.45,valid
0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.1,0.0,0.02,0.0,0.13,0.14,0.02,0.0,0.0,0.01,0.0,0.05,0.03,10,0.4,invalid
0.0,0.01,0.02,0.02,0.01,0.24,0.09,0.03,0.06,0.11,0.0,0.01,0.0,0.02,0.0,0.01,0.24,0.03,0.0,0.1,5,0.24,invalid
0.01,0.03,0.04,0.02,0.07,0.16,0.0,0.08,0.04,0.13,0.01,0.12,0.04,0.05,0.0,0.1,0.1,0.0,0.0,0.0,5,0.16,valid
0.01,0.08,0.01,0.08,0.02,0.06,0.0,0.03,0.11,0.12,0.01,0.01,0.11,0.07,0.01,0.06,0.18,0.01,0.02,0.0,2,0.18,invalid
0.01,0.01,0.02,0.08,0.07,0.03,0.01,0.46,0.03,0.06,0.06,0.04,0.02,0.03,0.02,0.01,0.02,0.01,0.01,0.0,1,0.46,invalid
0.01,0.01,0.0,0.02,0.09,0.01,0.0,0.76,0.0,0.02,0.0,0.02,0.0,0.01,0.02,0.0,0.02,0.0,0.01,0.0,8,0.76,invalid
0.0,0.1,0.02,0.0,0.0,0.11,0.0,0.0,0.04,0.23,0.0,0.0,0.02,0.12,0.0,0.14,0.22,0.0,0.0,0.0,11,0.23,invalid
